Hour,GHI,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Speed
7,149,12.55314765,868.3571777,59.84741634,78.6027051,0.854218066
8,355,15.36292937,869.4309082,28.51263189,67.83096861,0.832812428
9,522,16.5060224,869.8552856,26.8492126,58.67130172,1.037822247
10,631,16.99718172,869.538208,27.06254398,51.99614094,1.18350935
11,587,17.02262769,868.9580078,27.08123361,48.84350029,1.219667792
12,325,16.52909314,868.6169434,28.14463945,49.88923639,1.172280431
13,267,15.78233924,868.4744873,29.92067996,54.89308431,1.147034883
14,250,14.49427083,868.5076294,32.74222921,62.9133411,1.185322762
15,179,12.00759223,868.4238281,40.71222708,72.95480793,1.064303279
16,40,7.569087299,868.5921021,62.27583925,84.2880832,0.990847886
17,0,6.246457223,868.7157593,71.50810783,96.44898269,0.879418194
18,0,5.8371995,868.9163818,71.1713648,109.1426891,0.837791264
19,0,5.598548987,869.0332031,70.26654652,122.182386,0.769192457
20,0,5.299969128,869.3175659,69.01972873,135.4349232,0.782244205
21,0,4.989000113,869.6239624,67.87424018,148.7795825,0.882876039
22,0,4.902793092,869.8686523,67.07450399,162.0014568,0.945416927
23,0,4.847367158,869.7146606,66.58275449,173.4985367,0.954566598
0,0,4.687340048,869.3459473,65.05930086,168.4612164,0.941297293
1,0,4.656364028,868.8890381,64.66633284,155.5961282,0.926237047
2,0,4.679176931,868.3251343,63.45942161,142.2666893,0.927702546
3,0,4.446361582,867.8547363,62.63544208,128.9452108,0.946470618
4,0,4.251380958,867.5273438,60.33220287,115.7744747,0.947761416
5,0,4.268563432,867.564209,59.5561707,102.8745773,0.952714384
6,0,7.435859997,867.6392212,63.29597044,90.39499203,0.938756526
7,149,13.63229984,868.2356567,55.3006314,78.57951469,0.889171124
8,359,16.56849776,869.2172241,28.20476041,67.78112044,0.902341545
9,533,18.02660598,869.8416748,24.87751529,58.58791733,1.141152501
10,655,18.5489807,869.5719604,25.06251193,51.87402744,1.227955461
11,700,18.69063987,869.3323364,25.75837191,48.68487277,1.206626773
12,670,18.43018193,869.2003174,26.73363393,49.70717374,1.159965634
13,604,17.65467958,869.3952026,28.46944448,54.70450552,1.115301251
14,403,16.14835636,869.4024658,31.72560269,62.7296803,1.109653473
15,265,13.33200657,869.4519043,41.97136171,72.78079383,0.949157357
16,44,8.574040486,870.0770874,68.36527867,84.12463117,0.81782639
17,0,7.356739623,870.4005127,73.52345985,96.29533851,0.733694017
18,0,6.725686505,870.8097534,72.59764256,108.9975892,0.781825602
19,0,6.365905914,871.6700439,70.93729535,122.0441882,0.935504317
20,0,6.652329868,872.2451172,67.07028742,135.3013578,1.215051889
21,0,7.021327114,872.0614624,64.51094194,148.6465433,1.353578329
22,0,7.216914608,871.736084,67.40621049,161.8579095,1.386615157
23,0,7.24817133,871.6958618,74.29318151,173.3084266,1.35870707
0,0,7.343956913,871.9866943,78.31929384,168.4482437,1.328315854
1,0,7.508073817,871.2125854,80.05206305,155.6248821,1.288529038
2,0,7.629579896,870.2077026,81.54223778,142.3003146,1.243711114
3,0,7.475478372,869.652771,82.35953824,128.9746495,1.221247435
4,0,7.131543519,869.3794556,82.19643292,115.7952104,1.202705264
5,0,6.842571062,869.8912354,82.07168578,102.8829841,1.213431358
6,0,8.873643733,870.5241699,80.73235838,90.38719009,1.208466887
7,75,12.09366034,871.5271606,77.63809904,78.55065295,1.137097001
8,322,12.9538843,872.2615356,72.16260845,67.72515676,1.091621041
9,524,14.73293558,872.2266846,63.5996561,58.49795254,1.007041216
10,647,15.92019739,871.5810547,52.50147968,51.74498741,1.1466465
11,705,16.90141529,870.9914551,47.51966999,48.51937916,1.28816402
12,692,16.91025787,870.7248535,48.69202254,49.51896186,1.345257998
13,560,16.32140963,870.5577393,52.58133708,54.51098744,1.330147147
14,398,15.08245199,870.3110962,58.7239469,62.54235949,1.351351261
15,231,13.06185855,870.5837402,69.30286172,72.60421128,1.230441093
16,47,9.708942594,871.3458252,89.61311961,83.95946441,1.142507553
17,0,8.056375776,872.0192261,99.29157782,96.14061798,1.114220023
18,0,7.361779949,872.4897461,100,108.8518726,1.080984473
19,0,6.869596135,872.8447266,97.5638203,121.905669,1.020352602
20,0,6.450768958,873.1099243,91.99798498,135.167579,0.877490103
21,0,6.173294553,873.0819092,86.63512246,148.5130993,0.756969988
22,0,5.92494373,872.7014771,82.34060016,161.7130527,0.66593641
23,0,5.716153369,872.1773071,78.12147243,173.1136575,0.633987427
0,0,5.555418255,871.3909912,74.09293945,168.4265978,0.661805868
1,0,5.427010635,871.0299072,68.66343585,155.6478803,0.716771722
2,0,5.240728638,870.9973145,65.70858771,142.3289378,0.876475573
3,0,5.010383927,871.3393555,63.13382631,128.9992709,0.96087724
4,0,4.7854954,871.9000854,63.24833948,115.8110822,0.833262861
5,0,4.600856646,872.7628174,62.18487503,102.8863494,0.614063323
6,0,7.649982204,873.6329346,70.68453877,90.37403496,0.396209925
7,151,12.90992326,874.4277344,64.76689431,78.51612544,0.103603728
8,363,15.73120157,875.1567993,39.49868801,67.66310375,0.097221382
9,538,17.78071091,875.1185913,32.19001327,58.40144791,0.343303293
10,659,18.59983127,874.5407104,32.75364863,51.60907489,0.596595824
11,713,18.8665665,873.6591187,34.45647531,48.34708748,0.81600517
12,696,18.67474721,872.9595337,36.67654129,49.32468918,0.954017878
13,608,17.97933988,872.5560913,39.82313043,54.31263923,1.023042679
14,460,16.65299684,872.3564453,45.05091019,62.35149928,1.022707582
15,269,14.19656753,872.2550049,56.83152642,72.42518077,0.885030866
16,44,9.73636009,872.5584106,80.93540071,83.79268645,0.822160125
17,0,8.545536221,872.7972412,85.77173808,95.98491844,0.881714404
18,0,8.17860326,873.1577148,85.41845683,108.7056221,1.016856909
19,0,7.816289288,873.4824219,84.0527163,121.7668939,0.932749808
20,0,7.447522092,873.6386719,82.1732082,135.0336304,0.740500391
21,0,7.163313442,873.647644,80.93923402,148.3792643,0.650689542
22,0,6.860455078,873.3425293,79.91878485,161.5668566,0.739037991
23,0,6.585885324,872.9788208,78.33512294,172.9142908,0.834854305
0,0,6.372756186,872.7807617,75.90902143,168.3960501,0.8927086
1,0,6.201978414,872.2694092,73.04276449,155.6649465,0.930824816
2,0,6.040158085,871.9537964,69.39212938,142.3524336,0.886912167
3,0,5.808066709,871.6185913,66.78849694,129.0189818,0.779084802
4,0,5.615622542,871.8491821,62.77859075,115.8220218,0.621545851
5,0,5.430604062,872.4529419,59.47696754,102.8846267,0.537849605
6,0,8.507666774,872.9484253,62.54034331,90.35560153,0.559462547
7,164,14.64497347,873.5985107,59.57088974,78.47592641,0.384172797
8,371,17.51432705,874.6855469,35.97169993,67.59496988,0.483552456
9,547,19.37582326,875.052002,26.52058701,58.29843335,0.857907355
10,668,19.96033928,874.5264893,26.67373996,51.46633796,1.032989383
11,722,19.73672259,873.7935181,29.7941224,48.16806253,1.075875521
12,704,19.24724783,873.0447998,33.1310639,49.12444076,1.034848809
13,616,18.42058794,872.7785034,36.51790787,54.1095659,0.947643816
14,466,17.0334017,872.7261353,40.90663832,62.15721443,0.855774462
15,274,14.48875018,872.7924194,51.44846581,72.24381618,0.774751127
16,54,9.920567686,873.1152344,76.81817708,83.62441171,0.678045571
17,0,8.712567544,873.6010132,81.05865658,95.82833572,0.522971034
18,0,8.228242052,873.7780151,80.15840638,108.5589184,0.761523843
19,0,7.963522029,873.9918823,78.33454165,121.6279255,0.794635713
20,0,7.698329625,874.0209961,77.3254705,134.8995521,0.605774462
21,0,7.417191752,873.8422241,75.80101677,148.245048,0.308247238
22,0,7.076939767,873.6038818,75.77015928,161.4192872,0.125743553
23,0,6.723136597,873.5771484,75.24487728,172.7103809,0.195223421
0,0,6.458605957,873.5651855,74.52577041,168.3563921,0.400493532
1,0,6.298228456,873.1459961,73.41511676,155.6759089,0.57885927
2,0,6.212512339,872.6229248,72.00314133,142.37068,0.647488534
3,0,6.175373219,872.140686,69.54808683,129.0336927,0.709842384
